0.6075,0.8
0.61,1
0.6125,0.9
0.615,0.7
0.6175,1.2
0.62,0.7
0.6225,0.7
0.625,0.5
0.6275,0.6
0.63,1.1
0.6325,0.7
0.635,0.8
0.6375,0.9
0.64,0.6
0.6425,0.8
0.645,0.7
0.6475,0.8
0.65,0.4
0.6525,0.6
0.655,0.5
0.6575,0.4
0.66,0.7
0.6625,0.8
0.665,0.5
0.6675,0.9
0.67,0.4
0.6725,1
0.675,0.4
0.6775,0.5
0.68,0.8
0.6825,0.6
0.685,0.4
0.6875,0.6
0.69,0.7
0.6925,1
0.695,0.3
0.6975,0.8
0.7,0.8
0.7025,0.5
0.705,1
0.7075,0.3
0.71,0.7
0.7125,0.7
0.715,0.2
0.7175,0.8
0.72,0.7
0.7225,0.6
0.725,0.8
0.7275,0.5
0.73,0.9
0.7325,0.4
0.735,0.8
0.7375,0.6
0.74,0.5
0.7425,0.9
0.745,0.6
0.7475,0.6
0.75,0.6
0.7525,0.5
0.755,0.6
0.7575,0.3
0.76,0.5
0.7625,0.7
0.765,0.5
0.7675,0.5
0.77,0.7
0.7725,0.8
0.775,0.5
0.7775,0.2
0.78,0.6
0.7825,0.3
0.785,0.7
0.7875,0.6
0.79,0.5
0.7925,0.8
0.795,0.2
0.7975,0.3
0.8,0.9
0.8025,0.5
0.805,0.5
0.8075,0.3
0.81,0.7
0.8125,0.3
0.815,0.2
0.8175,0.7
0.82,0.5
0.8225,0.5
0.825,0.5
0.8275,0
0.83,0.7
0.8325,0.8
0.835,0.7
0.8375,0.5
0.84,0.5
0.8425,0.9
0.845,0.5
0.8475,0.7
0.85,0.5
0.8525,0.5
0.855,0.5
0.8575,0.5
0.86,0.7
0.8625,0.3
0.865,0.4
0.8675,0.8
0.87,0.5
0.8725,0.4
0.875,0.2
0.8775,0.4
0.88,0.6
0.8825,0.5
0.885,0.6
0.8875,0.1
0.89,0.6
0.8925,0.6
0.895,0.3
0.8975,0.5
0.9,0.5
0.9025,0.5
0.905,0.4
0.9075,0.4
0.91,0.4
0.9125,0.7
0.915,0.5
0.9175,0.6
0.92,0.3
0.9225,0.5
0.925,0.4
0.9275,0
0.93,0.7
0.9325,0.3
0.935,0.6
0.9375,0.4
0.94,0.4
0.9425,0.8
0.945,0.1
0.9475,0.5
0.95,0.4
0.9525,0
0.955,0.7
0.9575,0
0.96,0.7
0.9625,0.8
0.965,0.5
0.9675,0.4
0.97,0.4
0.9725,0.7
0.975,0.4
0.9775,-0.2
0.98,0.7
0.9825,0.4
0.985,0.6
0.9875,0.6
0.99,0
0.9925,0.4
0.995,0.6
0.9975,0.7
1.0,0.6
1.0025,0.5
1.005,0.7
1.0075,0.5
1.01,0.5
1.0125,0.4
1.015,0.5
1.0175,0.1
1.02,0.5
1.0225,0.3
1.025,0.5
1.0275,0.2
1.03,0.5
1.0325,0.2
1.035,0.1
1.0375,0.2
1.04,0.1
1.0425,0.6
1.045,0.1
1.0475,0.5
1.05,0.3
1.0525,0.4
1.055,0.3
1.0575,0.1
1.06,0.1
1.0625,0.7
1.065,0.2
1.0675,0.6
1.07,0.6
1.0725,0.4
1.075,0.7
1.0775,0.5
1.08,0.3
1.0825,-0.1
1.085,0.3
1.0875,0.7
1.09,0.2
1.0925,0.4
1.095,0.5
1.0975,0.3
1.1,-0.2
1.1025,0.7
1.105,0.5
1.1075,0.2
1.11,0.2
1.1125,0.7
1.115,0.3
1.1175,0.6
1.12,0.2
1.1225,0.5
1.125,0.3
1.1275,0.2
1.13,0.7
1.1325,0.5
1.135,0.1
1.1375,0.5
1.14,0.3
1.1425,0.4
1.145,0.5
1.1475,0.4
1.15,0.3
1.1525,0.5
1.155,0.5
1.1575,0.4
1.16,0.2
1.1625,0.3
1.165,-0.1
1.1675,0.6
1.17,0.5
1.1725,0.3
1.175,0.5
1.1775,-0.2
1.18,0.5
1.1825,0.3
1.185,0.5
1.1875,0.2
1.19,0.1
1.1925,0.7
1.195,0.1
1.1975,0.7
1.2,0.3
1.2025,0.1
1.205,0.3
1.2075,0
1.21,0.5
1.2125,0.6
1.215,0.3
1.2175,0.6
1.22,0
1.2225,0.6
1.225,0.3
1.2275,-0.1
1.23,0.3
1.2325,0.2
1.235,0.6
1.2375,0.4
1.24,0
1.2425,0.8
1.245,0.1
1.2475,0.4
1.25,0.2
1.2525,0.2
1.255,0.3
1.2575,0.2
1.26,0.4
1.2625,0.2
1.265,0.2
1.2675,0.4
1.27,0.2
1.2725,0.2
1.275,0.2
1.2775,0.2
1.28,0.4
1.2825,0.1
1.285,0.3
1.2875,0
1.29,-0.4
1.2925,0.2
1.295,0.2
1.2975,0.3
1.3,0.2
1.3025,0.2
1.305,0.1
1.3075,0.2
1.31,0.6
1.3125,0.3
1.315,0.2
1.3175,0.2
1.32,0.1
1.3225,0.3
1.325,0.4
1.3275,0.3
1.33,0.2
1.3325,0.1
1.335,0.6
1.3375,0
1.34,0
1.3425,0.5
1.345,0.1
1.3475,-0.2
1.35,0.1
1.3525,0.5
1.355,0.3
1.3575,0
1.36,0.1
1.3625,0.3
1.365,-0.1
1.3675,0.4
1.37,-0.2
1.3725,0.6
1.375,0.4
1.3775,0
1.38,0.4
1.3825,0.5
1.385,0.2
1.3875,0
1.39,0.2
1.3925,0.2
1.395,0.5
1.3975,0
1.4,0.5
1.4025,0.3
1.405,0.4
1.4075,0.2
1.41,0
1.4125,0.3
1.415,0.1
1.4175,0.2
1.42,0.2
1.4225,-0.1
1.425,0.4
1.4275,0
1.43,0.1
1.4325,0.2
1.435,0.3
1.4375,0.3
1.44,0.2
1.4425,0.6
1.445,0.2
1.4475,0
1.45,0.2
1.4525,-0.1
1.455,0.5
1.4575,0.3
1.46,0.5
1.4625,0.5
1.465,-0.1
1.4675,0.6
1.47,0.1
1.4725,0.6
1.475,0.7
1.4775,0.2
1.48,0.2
1.4825,0.1
1.485,-0.1
1.4875,0.1
1.49,-0.2
1.4925,0.5
1.495,0.1
1.4975,-0.1
1.5,0.1
1.5025,0.2
1.505,0.5
1.5075,0.1
1.51,-0.1
1.5125,0.5
1.515,0.1
1.5175,0.7
1.52,-0.1
1.5225,-0.6
1.525,0.1
1.5275,0
1.53,0.2
1.5325,-0.1
1.535,0.2
1.5375,0.3
1.54,0.1
1.5425,0.3
1.545,0.2
1.5475,0.5
1.55,0.5
1.5525,0.1
1.555,0.4
1.5575,0
1.56,0.3
1.5625,0.1
1.565,-0.1
1.5675,0.3
1.57,0
1.5725,0.3
1.575,0.3
1.5775,-0.2
1.58,0.3
1.5825,0.1
1.585,0.2
1.5875,-0.1
1.59,0
1.5925,0.1
1.595,-0.1
1.5975,-0.2
1.6,0.5
1.6025,0.1
1.605,0.3
1.6075,-0.1
1.61,0.1
1.6125,0.5
1.615,0.2
1.6175,0.4
1.62,-0.1
1.6225,0.1
1.625,0.2
1.6275,0.1
1.63,0.2
1.6325,0
1.635,0.3
1.6375,0.4
1.64,0.4
1.6425,0.1
1.645,-0.3
1.6475,0.2
1.65,0
1.6525,-0.1
1.655,0.4
1.6575,0.2
1.66,0.2
1.6625,0.3
1.665,0.1
1.6675,0.2
1.67,0.2
1.6725,0.1
1.675,0.2
1.6775,0
1.68,0.4
1.6825,0.2
1.685,0
1.6875,0.1
1.69,-0.1
1.6925,0.5
1.695,-0.1
1.6975,0.2
1.7,0.3
1.7025,-0.1
1.705,0.5
1.7075,-0.2
1.71,-0.1
1.7125,0.4
1.715,-0.2
1.7175,0.5
1.72,0
1.7225,0
1.725,0.2
1.7275,0
1.73,0.6
1.7325,0.1
1.735,0.3
1.7375,-0.4
1.74,0.1
1.7425,0.4
1.745,0.1
1.7475,0.2
1.75,0
1.7525,0.1
1.755,0.5
1.7575,0.1
1.76,0.1
1.7625,-0.1
1.765,-0.1
1.7675,0.4
1.77,0.1
1.7725,0.2
1.775,0.2
1.7775,0
1.78,0.3
1.7825,-0.1
1.785,0.2
1.7875,0.1
1.79,0.3
1.7925,0.4
1.795,0.5
1.7975,0.4
1.8,0.2
1.8025,0.3
1.805,0.4
1.8075,0.1
1.81,0.3
1.8125,-0.4
1.815,0.2
1.8175,0.5
1.82,-0.1
1.8225,0
1.825,0.2
1.8275,-0.1
1.83,0.5
1.8325,-0.2
1.835,0.1
1.8375,0.3
1.84,0.1
1.8425,0.4
1.845,-0.1
1.8475,0.5
1.85,0.4
1.8525,0.2
1.855,0.4
1.8575,0
1.86,-0.1
1.8625,0.6
1.865,0.4
1.8675,0
1.87,-0.5
1.8725,-0.1
1.875,0
1.8775,-0.1
1.88,0.1
1.8825,-0.3
1.885,0.2
1.8875,0.6
1.89,-0.1
1.8925,0.4
1.895,0.1
1.8975,0.2
1.9,0.2
1.9025,0.2
1.905,0.7
1.9075,-0.2
1.91,-0.1
1.9125,0.4
1.915,0
1.9175,0.1
1.92,0
1.9225,0.1
1.925,0.4
1.9275,-0.5
1.93,0.2
1.9325,0.2
1.935,0.1
1.9375,0
1.94,-0.2
1.9425,0.1
1.945,0
1.9475,-0.2
1.95,0
1.9525,-0.5
1.955,0.4
1.9575,-0.1
1.96,-0.2
1.9625,0.5
1.965,0
1.9675,0.2
1.97,-0.2
1.9725,0
1.975,0.2
1.9775,0.3
1.98,0.3
1.9825,-0.4
1.985,0.1
1.9875,-0.2
1.99,-0.2
1.9925,-0.1
1.995,-0.1
1.9975,0.1
2.0,-0.3
2.0025,-0.1
2.005,0.3
2.0075,0
2.01,-0.2
2.0125,0.1
2.015,-0.1
2.0175,0
2.02,-0.3
2.0225,0.2
2.025,0
2.0275,-0.1
2.03,0.3
2.0325,0
2.035,0.2
2.0375,0
2.04,0
2.0425,-0.2
2.045,0.2
2.0475,0
2.05,0
2.0525,-0.4
2.055,0.3
2.0575,0.3
2.06,0.3
2.0625,-0.1
2.065,0.2
2.0675,0.1
2.07,0.1
2.0725,0
2.075,0.1
2.0775,0.3
2.08,0
2.0825,0
2.085,0.4
2.0875,0.1
2.09,0.1
2.0925,0.4
2.095,0.3
2.0975,0.2
2.1,-0.1
2.1025,-0.3
2.105,-0.1
2.1075,0.3
2.11,0
2.1125,-0.1
2.115,0
2.1175,0.1
2.12,-0.1
2.1225,0
2.125,0
2.1275,0
2.13,0.1
2.1325,0.2
2.135,0.2
2.1375,0.2
2.14,0.1
2.1425,0.5
2.145,-0.4
2.1475,0.3
2.15,0
2.1525,-0.4
2.155,0.1
2.1575,-0.4
2.16,-0.2
2.1625,0.3
2.165,-0.1
2.1675,0.2
2.17,-0.1
2.1725,0.2
2.175,0.4
2.1775,-0.2
2.18,0.1
2.1825,0.1
2.185,0.2
2.1875,0.2
2.19,-0.1
2.1925,0
2.195,-0.3
2.1975,0.1
2.2,-0.2
2.2025,-0.2
2.205,0.2
2.2075,0.1
2.21,0
2.2125,0
2.215,-0.3
2.2175,-0.2
2.22,-0.2
2.2225,0.2
2.225,0.1
2.2275,-0.2
2.23,0.1
2.2325,-0.1
2.235,0
2.2375,0
2.24,0
2.2425,0.3
2.245,0.1
2.2475,0.2
2.25,0.1
2.2525,0
2.255,0.1
2.2575,0
2.26,-0.3
2.2625,0.1
2.265,-0.3
2.2675,0.4
2.27,-0.6
2.2725,-0.1
2.275,-0.1
2.2775,-0.3
2.28,-0.3
2.2825,-0.4
2.285,0
2.2875,0
2.29,0
2.2925,0.2
2.295,0.1
2.2975,0
2.3,0
2.3025,-0.2
2.305,0.3
2.3075,0
2.31,-0.1
2.3125,-0.1
2.315,0.4
2.3175,0.3
2.32,-0.3
2.3225,-0.2
2.325,-0.1
2.3275,-0.1
2.33,0.3
2.3325,-0.2
2.335,0.3
2.3375,0.1
2.34,0.2
2.3425,0.1
2.345,0
2.3475,0
2.35,0
2.3525,-0.2
2.355,0.1
2.3575,-0.2
2.36,0.2
2.3625,-0.1
2.365,0
2.3675,0.2
2.37,-0.2
2.3725,0.2
2.375,0.3
2.3775,-0.1
2.38,0.6
2.3825,0
2.385,0.2
2.3875,0.1
2.39,-0.2
2.3925,0.1
2.395,0
2.3975,0.2
2.4,0
2.4025,0.2
2.405,0
2.4075,-0.1
2.41,0.3
2.4125,-0.1
2.415,-0.4
2.4175,0
2.42,0
2.4225,-0.4
2.425,0
2.4275,0.1
2.43,-0.1
2.4325,0
2.435,0.2
2.4375,0.2
2.44,0
2.4425,0
2.445,-0.4
2.4475,0.2
2.45,0.2
2.4525,-0.2
2.455,0
2.4575,-0.1
2.46,0.1
2.4625,0.1
2.465,-0.2
2.4675,0.5
2.47,-0.2
2.4725,0.2
2.475,-0.2
2.4775,-0.2
2.48,0.2
2.4825,-0.3
2.485,-0.2
2.4875,0.3
2.49,-0.2
2.4925,0.1
2.495,0
2.4975,0.5
2.5,0.1
2.5025,-0.3
2.505,0.1
2.5075,0.1
2.51,-0.1
2.5125,0.4
2.515,-0.1
2.5175,0.2
2.52,0
2.5225,0.2
2.525,0.2
2.5275,-0.3
2.53,0.4
2.5325,-0.2
2.535,-0.1
2.5375,-0.1
2.54,-0.4
2.5425,0.3
2.545,0
2.5475,0.5
2.55,0
2.5525,-0.4
2.555,0
2.5575,0
2.56,0.3
2.5625,0.3
2.565,-0.1
2.5675,0.5
2.57,-0.2
2.5725,0.4
2.575,0.1
2.5775,-0.1
2.58,0
2.5825,0.1
2.585,0
2.5875,0.1
2.59,0
2.5925,0.3
2.595,-0.4
2.5975,0
2.6,0
2.6025,-0.2
2.605,0
2.6075,-0.2
2.61,-0.2
2.6125,-0.2
2.615,-0.1
2.6175,0.3
2.62,-0.1
2.6225,-0.3
2.625,-0.3
2.6275,-0.2
2.63,0.2
2.6325,-0.3
2.635,-0.3
2.6375,0.2
2.64,0.2
2.6425,0
2.645,-0.1
2.6475,0.3
2.65,-0.1
2.6525,-0.5
2.655,0.2
2.6575,0.3
2.66,-0.3
2.6625,0
2.665,0
2.6675,0.3
2.67,-0.2
2.6725,0.1
2.675,0
2.6775,-0.2
2.68,0.1
2.6825,-0.3
2.685,0
2.6875,0
2.69,0.2
2.6925,0
2.695,0.1
2.6975,0.1
2.7,0.4
2.7025,0.2
2.705,0
2.7075,0.2
2.71,0.1
2.7125,0
2.715,-0.2
2.7175,0.1
2.72,0
2.7225,0
2.725,0
2.7275,-0.2
2.73,0.5
2.7325,0
2.735,0.3
2.7375,0
2.74,-0.1
2.7425,0.1
2.745,-0.4
2.7475,0.3
2.75,-0.3
2.7525,-0.3
2.755,0.2
2.7575,0.1
2.76,0.5
2.7625,0
2.765,-0.1
2.7675,0.2
2.77,0
2.7725,0.1
2.775,-0.1
2.7775,0.2
2.78,0.2
2.7825,0.3
2.785,0.3
2.7875,0.2
2.79,-0.1
2.7925,-0.3
2.795,-0.1
2.7975,0.3
2.8,0
2.8025,0.1
2.805,0.1
2.8075,0.3
2.81,0.3
2.8125,0
2.815,-0.3
2.8175,0.2
2.82,0.1
2.8225,0.3
2.825,0.1
2.8275,0.1
2.83,0.4
2.8325,-0.4
2.835,-0.2
2.8375,0
2.84,-0.2
2.8425,0.1
2.845,-0.3
2.8475,0.2
2.85,0.1
2.8525,-0.5
2.855,0.1
2.8575,0.5
2.86,-0.4
2.8625,-0.2
2.865,-0.5
2.8675,0.4
2.87,0
2.8725,0
2.875,0
2.8775,0
2.88,0.4
2.8825,0.2
2.885,0
2.8875,-0.1
2.89,0.2
2.8925,0.1
2.895,0.1
2.8975,0.2
2.9,0
2.9025,-0.1
2.905,0.1
2.9075,-0.1
2.91,0.1
2.9125,-0.2
2.915,0.1
2.9175,0.3
2.92,0.2
2.9225,-0.1
2.925,0.2
2.9275,-0.2
2.93,0.4
2.9325,-0.2
2.935,0
2.9375,0.4
2.94,0.1
2.9425,0.3
2.945,-0.1
2.9475,0.2
2.95,0.2
2.9525,-0.1
2.955,0.1
2.9575,0.2
2.96,0.2
2.9625,-0.2
2.965,-0.1
2.9675,0.6
2.97,0.2
2.9725,-0.1
2.975,0.2
2.9775,-0.4
2.98,0.3
2.9825,0.3
2.985,0.1
2.9875,0
2.99,-0.3
2.9925,0.1
2.995,-0.1
2.9975,0.4
3.0,0
3.0025,0
3.005,0.5
3.0075,0
3.01,0.6
3.0125,0.1
3.015,0
3.0175,0.2
3.02,0
3.0225,-0.1
3.025,0
3.0275,-0.1
3.03,0.2
3.0325,0.2
3.035,0.2
3.0375,-0.2
3.04,-0.3
3.0425,0.2
3.045,0
3.0475,-0.1
3.05,0.1
3.0525,-0.3
3.055,0.3
3.0575,0.2
3.06,0.3
3.0625,0.2
3.065,0
3.0675,0.1
3.07,0
3.0725,0.1
3.075,0.2
3.0775,-0.2
3.08,0.5
3.0825,0
3.085,-0.2
3.0875,0.4
3.09,0
3.0925,0.4
3.095,0
3.0975,0
3.1,0.4
3.1025,0.1
3.105,0.3
3.1075,0.3
3.11,-0.2
3.1125,0.1
3.115,-0.1
3.1175,0.3
3.12,-0.2
3.1225,0.1
3.125,-0.2
3.1275,0
3.13,0.4
3.1325,-0.4
3.135,-0.1
3.1375,0
3.14,0.2
3.1425,0.5
3.145,0.1
3.1475,0.3
3.15,0
3.1525,0
3.155,0.1
3.1575,-0.1
3.16,-0.2
3.1625,0.2
3.165,-0.2
3.1675,0.3
3.17,0
3.1725,0.2
3.175,0.1
3.1775,0
3.18,0.1
3.1825,-0.1
3.185,-0.5
3.1875,0
3.19,-0.3
3.1925,0.2
3.195,-0.3
3.1975,0.1
3.2,0.1
3.2025,0.3
3.205,0.4
3.2075,-0.2
3.21,0
3.2125,0.1
3.215,-0.1
3.2175,0
3.22,0.2
3.2225,0.3
3.225,0
3.2275,-0.3
3.23,0.3
3.2325,0
3.235,0.1
3.2375,-0.2
3.24,0.1
3.2425,0.3
3.245,-0.1
3.2475,-0.1
3.25,0.2
3.2525,-0.3
3.255,0.4
3.2575,0
3.26,-0.1
3.2625,0.4
3.265,-0.6
3.2675,0.2
3.27,0.2
3.2725,0.3
3.275,0
3.2775,-0.3
3.28,-0.1
3.2825,0
3.285,0.2
3.2875,0.3
3.29,0.1
3.2925,0.1
3.295,-0.2
3.2975,0.1
3.3,0.3
3.3025,-0.3
3.305,0.2
3.3075,0
3.31,0.1
3.3125,0.4
3.315,-0.2
3.3175,0.1
3.32,-0.2
3.3225,0.2
3.325,0.1
3.3275,-0.3
3.33,0.4
3.3325,0
3.335,0.2
3.3375,-0.1
3.34,-0.1
3.3425,0.4
3.345,0.1
3.3475,-0.1
3.35,-0.2
3.3525,0
3.355,0.2
3.3575,-0.1
3.36,0
3.3625,0.3
3.365,-0.1
3.3675,0.1
3.37,0.3
3.3725,0.3
3.375,0
3.3775,-0.4
3.38,0.2
3.3825,0.1
3.385,0
3.3875,0
3.39,0
3.3925,0.1
3.395,-0.3
3.3975,0.2
3.4,0.3
3.4025,0
3.405,0
3.4075,25.4
3.41,0.1
3.4125,0
3.415,0
3.4175,0.1
3.42,-0.4
3.4225,0
3.425,0
3.4275,-0.3
3.43,0.3
3.4325,0.2
3.435,-0.2
3.4375,0.1
3.44,0
3.4425,0.1
3.445,-0.2
3.4475,0.4
3.45,0.1
3.4525,0.1
3.455,-0.1
3.4575,-0.2
3.46,0.2
3.4625,0.1
3.465,-0.4
3.4675,-0.1
3.47,0.5
3.4725,0.2
3.475,0.1
3.4775,-0.2
3.48,0.2
3.4825,-0.1
3.485,0.2
3.4875,0
3.49,-0.3
3.4925,0.5
3.495,0.1
3.4975,0.2
3.5,0.2
3.5025,-0.3
3.505,0.1
3.5075,-0.1
3.51,-0.1
3.5125,-0.2
3.515,0
3.5175,0.3
3.52,-0.2
3.5225,0
3.525,-0.3
3.5275,-0.2
3.53,0.7
3.5325,0
3.535,0.2
3.5375,0
3.54,0.1
3.5425,0.4
3.545,-0.1
3.5475,0.1
3.55,0.3
3.5525,-0.1
3.555,0.4
3.5575,0.1
3.56,0.4
3.5625,-0.2
3.565,0
3.5675,0.1
3.57,-0.1
3.5725,0
3.575,0
3.5775,0
3.58,0.3
3.5825,-0.1
3.585,0
3.5875,0
3.59,0
3.5925,0.3
3.595,0.1
3.5975,-0.1
3.6,0.2
3.6025,0.3
3.605,0.5
3.6075,-0.3
3.61,0
3.6125,0.2
3.615,0.1
3.6175,0.3
3.62,-0.2
3.6225,0.3
3.625,-0.3
3.6275,-0.1
3.63,0.2
3.6325,0
3.635,-0.2
3.6375,-0.2
3.64,0.1
3.6425,0
3.645,0.1
3.6475,0
3.65,0.3
3.6525,-0.3
3.655,0.7
3.6575,-0.2
3.66,0
3.6625,-0.1
3.665,0
3.6675,0.6
3.67,0
3.6725,0
3.675,0.3
3.6775,-0.3
3.68,0.2
3.6825,0
3.685,0.3
3.6875,0.1
3.69,0
3.6925,0.1
3.695,-0.4
3.6975,-0.2
3.7,0
3.7025,0.1
3.705,0.1
3.7075,0.1
3.71,-0.1
3.7125,0.2
3.715,0.2
3.7175,0.1
3.72,0
3.7225,0.1
3.725,-0.3
3.7275,-0.1
3.73,0.3
3.7325,0
3.735,0.1
3.7375,0.2
3.74,0.1
3.7425,0.3
3.745,0.2
3.7475,0.2
3.75,0.2
3.7525,0
3.755,0.1
3.7575,0
3.76,0.1
3.7625,0.2
3.765,0.3
3.7675,0.1
3.77,-0.3
3.7725,0.1
3.775,0.2
3.7775,0
3.78,0.2
3.7825,0.2
3.785,-0.1
3.7875,0.1
3.79,0
3.7925,0.5
3.795,0
3.7975,0
3.8,-0.2
3.8025,-0.1
3.805,0.1
3.8075,0.1
3.81,0
3.8125,0
3.815,0.1
3.8175,0
3.82,-0.3
3.8225,0.2
3.825,-0.1
3.8275,-0.1
3.83,0.1
3.8325,0.1
3.835,0.3
3.8375,-0.1
3.84,0
3.8425,0.1
3.845,-0.2
3.8475,-0.2
3.85,0
3.8525,-0.2
3.855,0.2
3.8575,-0.3
3.86,0.4
3.8625,0.1
3.865,0
3.8675,0
3.87,0.2
3.8725,0.4
3.875,-0.1
3.8775,-0.1
3.88,0.2
3.8825,-0.2
3.885,0
3.8875,0.1
3.89,-0.2
3.8925,-0.1
3.895,-0.1
3.8975,0
3.9,0.2
3.9025,-0.1
3.905,0.2
3.9075,0
3.91,0.1
3.9125,0
3.915,0.3
3.9175,0.1
3.92,0
3.9225,0.1
3.925,0.3
3.9275,-0.5
3.93,0.5
3.9325,-0.3
3.935,0.3
3.9375,0.1
3.94,0
3.9425,0.2
3.945,0
3.9475,-0.3
3.95,0
3.9525,-0.1
3.955,0.1
3.9575,0.2
3.96,-0.2
3.9625,0.2
3.965,0
3.9675,0.1
3.97,0
3.9725,0.2
3.975,-0.1
3.9775,-0.3
3.98,0.1
3.9825,-0.2
3.985,0.2
3.9875,-0.1
3.99,0
3.9925,-0.1
3.995,0
3.9975,0.1
4.0,-0.2
4.0025,0.2
4.005,0.3
4.0075,-0.3
4.01,0.1
4.0125,0.1
4.015,0
4.0175,0.3
4.02,-0.2
4.0225,0
4.025,-0.3
4.0275,0
4.03,0.2
4.0325,0
4.035,0.1
4.0375,0
4.04,-0.3
4.0425,0.3
4.045,-0.2
4.0475,0.2
4.05,0
4.0525,0.1
4.055,0.5
4.0575,-0.2
4.06,0.1
4.0625,0.2
4.065,0
4.0675,0.2
4.07,-0.2
4.0725,-0.2
4.075,0
4.0775,-0.4
4.08,0.1
4.0825,0
4.085,0.1
4.0875,-0.2
4.09,0
4.0925,0
4.095,0
4.0975,-0.1
4.1,0.1
4.1025,-0.2
4.105,0.3
4.1075,0
4.11,-0.3
4.1125,0.2
4.115,-0.2
4.1175,0.2
4.12,-0.3
4.1225,-0.2
4.125,0.2
4.1275,-0.1
4.13,0
4.1325,0
4.135,0.2
4.1375,0.1
4.14,0
4.1425,0.4
4.145,0.2
4.1475,-0.2
4.15,-0.2
4.1525,0
4.155,0
4.1575,-0.3
4.16,0.2
4.1625,0.2
4.165,-0.1
4.1675,-0.1
4.17,-0.1
4.1725,0.3
4.175,0
4.1775,-0.6
