160.00;-0.2
160.25;-0.2
160.50;-0.1
160.75;0.8
161.00;0.6
161.25;0.4
161.50;0.6
161.75;0.3
162.00;0.2
162.25;0.2
162.50;-0.2
162.75;0.1
163.00;-0.5
163.25;-0.3
163.50;0.2
163.75;-0.2
164.00;0.1
164.25;-0.4
164.50;-0.1
164.75;0.5
165.00;0.2
165.25;0.5
165.50;0.5
165.75;0.5
166.00;0.3
166.25;-0.2
166.50;0.6
166.75;-0.1
167.00;0
167.25;0
167.50;-0.4
167.75;-0.3
168.00;-0.1
168.25;-0.3
168.50;-0.2
168.75;0.4
169.00;1
169.25;0.3
169.50;1.1
169.75;0.2
170.00;0
170.25;0.3
170.50;0.4
170.75;0.3
171.00;-0.2
171.25;-0.3
171.50;-0.2
171.75;-0.3
172.00;0.1
172.25;0.4
172.50;0.1
172.75;0.5
173.00;0.1
173.25;0.6
173.50;0.8
173.75;0.3
174.00;0.6
174.25;0.1
174.50;0.4
174.75;-0.2
175.00;-0.2
175.25;0
175.50;-0.1
175.75;0.1
176.00;0
176.25;-0.2
176.50;0.3
176.75;0
177.00;0.4
177.25;0.4
177.50;0.5
177.75;0.4
178.00;-0.1
178.25;0
178.50;0
178.75;-0.1
179.00;0.1
179.25;-0.4
179.50;-0.2
179.75;-0.3
180.00;-0.4
180.25;0.1
180.50;0
180.75;0.5
181.00;0.5
181.25;-0.2
181.50;0.6
181.75;0.4
182.00;-0.2
182.25;0.1
182.50;0
182.75;0.3
183.00;-0.4
183.25;-0.2
183.50;-0.4
183.75;-0.6
184.00;0.4
184.25;-0.4
184.50;-0.1
184.75;0.6
185.00;0
185.25;0.4
185.50;0.1
185.75;0.3
186.00;-0.1
186.25;0.1
186.50;0
186.75;-0.7
187.00;-0.3
187.25;0
187.50;-0.6
187.75;-0.3
188.00;0
188.25;-0.2
188.50;0.1
188.75;0.2
189.00;0.5
189.25;0.2
189.50;0.4
189.75;0.6
190.00;-0.3
190.25;0.4
190.50;-0.1
190.75;0.2
191.00;0.1
191.25;-0.3
191.50;-0.4
191.75;-0.3
192.00;0
192.25;-0.1
192.50;-0.3
192.75;0.2
193.00;0.3
193.25;0.3
193.50;0.8
193.75;0.5
194.00;0.5
194.25;0.1
194.50;0
194.75;-0.1
195.00;-0.4
195.25;0.1
195.50;-0.2
195.75;-0.2
196.00;-0.1
196.25;-0.5
196.50;0.2
196.75;0.2
197.00;-0.1
197.25;0.5
197.50;0.5
197.75;0.7
198.00;0
198.25;0.5
198.50;0.1
198.75;-0.3
199.00;-0.2
199.25;-0.5
199.50;-0.4
199.75;-0.4
200.00;-0.4
200.25;0.1
200.50;0.2
200.75;0
201.00;0.5
201.25;0.2
201.50;0.6
201.75;0.5
202.00;-0.1
202.25;0
202.50;-0.1
202.75;0
203.00;0.1
203.25;0
203.50;-0.5
203.75;-0.6
204.00;0
204.25;0.2
204.50;0
204.75;0.6
205.00;0
205.25;0.8
205.50;0.6
205.75;0.4
206.00;0.3
206.25;0.5
206.50;-0.1
206.75;-0.2
207.00;0.1
207.25;0
207.50;-0.4
207.75;-0.4
208.00;0
208.25;-0.5
208.50;0
208.75;0
209.00;0.2
209.25;0.1
209.50;0.6
209.75;0.6
210.00;-0.1
210.25;0.2
210.50;-0.1
210.75;-0.1
211.00;-0.1
211.25;-0.2
211.50;0.3
211.75;-0.5
212.00;-0.3
212.25;-0.3
212.50;-0.4
212.75;0.2
213.00;0.4
213.25;0.4
213.50;0.6
213.75;0.5
214.00;0.5
214.25;0
214.50;-0.1
214.75;-0.2
215.00;0
215.25;0.4
215.50;-0.3
215.75;-0.4
216.00;0.1
216.25;-0.2
216.50;0
216.75;0
217.00;0.5
217.25;0.1
217.50;0.6
217.75;0.7
218.00;0.1
218.25;0.4
218.50;-0.1
218.75;0.4
219.00;0.1
219.25;-0.2
219.50;-0.1
219.75;-0.3
220.00;-0.5
220.25;0.3
220.50;-0.1
220.75;0.3
221.00;0.5
221.25;0.3
221.50;0.7
221.75;0.4
222.00;0.4
222.25;0.1
222.50;-0.3
222.75;-0.4
223.00;-0.2
223.25;-0.1
223.50;-0.4
223.75;-0.7
224.00;-0.1
224.25;-0.5
224.50;0
224.75;-0.1
225.00;0.3
225.25;0.5
225.50;0.2
225.75;0.8
226.00;0
226.25;0
226.50;-0.1
226.75;-0.1
227.00;0.1
227.25;-0.1
227.50;-0.1
227.75;-0.1
228.00;-0.5
228.25;-0.1
228.50;0
228.75;-0.1
229.00;0.6
229.25;0.7
229.50;0.2
229.75;0.8
230.00;-0.1
230.25;0.4
230.50;-0.4
230.75;0.2
231.00;0
231.25;-0.1
231.50;-0.2
231.75;-0.6
232.00;-0.1
232.25;0.3
232.50;-0.4
232.75;0.2
233.00;0.6
233.25;0.2
233.50;0.1
233.75;0
234.00;0.5
234.25;0.1
234.50;0.3
234.75;0.2
235.00;-0.5
235.25;0
235.50;-0.1
235.75;-0.3
236.00;-0.2
236.25;-0.2
236.50;-0.1
236.75;-0.3
237.00;0.3
237.25;0.2
237.50;0.2
237.75;0.6
238.00;0.6
238.25;0
238.50;-0.1
238.75;-0.1
239.00;0.1
239.25;-0.1
239.50;0
239.75;-0.2
240.00;-0.2
240.25;0
240.50;-0.5
240.75;-0.1
241.00;0.3
241.25;0.2
241.50;0.6
241.75;0.3
242.00;0.7
242.25;-0.2
242.50;0.1
242.75;0.1
243.00;-0.1
243.25;-0.2
243.50;0.3
243.75;-0.3
244.00;-0.4
244.25;-0.2
244.50;-0.3
244.75;0.1
245.00;0.3
245.25;0.7
245.50;-0.1
245.75;0.8
246.00;0.3
246.25;-0.4
246.50;0.4
246.75;0
247.00;0.3
247.25;-0.2
247.50;-0.3
247.75;-0.1
248.00;-0.3
248.25;0.2
248.50;-0.3
248.75;-0.1
249.00;0.6
249.25;0.3
249.50;0.5
249.75;0.4
250.00;0.3
250.25;0.3
250.50;-0.2
250.75;0
251.00;0.1
251.25;-0.1
251.50;0.1
251.75;-0.1
252.00;-0.4
252.25;-0.1
252.50;-0.1
252.75;-0.1
253.00;0.1
253.25;0.6
253.50;0.5
253.75;0.3
254.00;0.8
254.25;-0.2
254.50;-0.1
254.75;-0.2
255.00;-0.2
255.25;0.1
255.50;-0.2
255.75;-0.1
256.00;-0.5
256.25;0
256.50;0.2
256.75;-0.4
257.00;0.5
257.25;0.3
257.50;0.2
257.75;0.7
258.00;0.3
258.25;0.2
258.50;0.2
258.75;0
259.00;-0.1
259.25;-0.2
259.50;0
259.75;-0.6
260.00;-0.6
260.25;-0.4
260.50;-0.5
260.75;-0.3
261.00;0.2
261.25;-0.2
261.50;0.6
261.75;0.3
262.00;0.6
262.25;0.3
262.50;0
262.75;0.1
263.00;0.1
263.25;0
263.50;-0.3
263.75;-0.6
264.00;0.3
264.25;-0.5
264.50;-0.2
264.75;-0.1
265.00;-0.1
265.25;0.4
265.50;0.5
265.75;0.5
266.00;0.5
266.25;0
266.50;0.3
266.75;0
267.00;-0.1
267.25;0.1
267.50;-0.1
267.75;-0.2
268.00;-0.3
268.25;0.1
268.50;0
268.75;-0.4
269.00;0.4
269.25;0
269.50;0.2
269.75;0.6
270.00;0.5
270.25;0.3
270.50;-0.1
270.75;0.1
271.00;0.1
271.25;-0.3
271.50;0.1
271.75;-0.3
272.00;-0.3
272.25;-0.2
272.50;-0.2
272.75;0.1
273.00;-0.2
273.25;0.5
273.50;0.4
273.75;0.5
274.00;0.7
274.25;0.2
274.50;0.1
274.75;0.4
275.00;-0.1
275.25;0.2
275.50;0.2
275.75;-0.4
276.00;-0.2
276.25;-0.2
276.50;-0.2
276.75;-0.2
277.00;0.2
277.25;0.4
277.50;0.4
277.75;0.4
278.00;0.6
278.25;0.2
278.50;-0.1
278.75;0
279.00;0.1
279.25;-0.1
279.50;-0.1
279.75;-0.1
280.00;-0.5
280.25;0
280.50;-0.3
280.75;0.3
281.00;0.3
281.25;-0.2
281.50;0.5
281.75;0.4
282.00;0.6
282.25;0.5
282.50;0
282.75;-0.2
283.00;-0.2
283.25;-0.2
283.50;-0.1
283.75;-0.3
284.00;0.1
284.25;-0.6
284.50;0.1
284.75;-0.2
285.00;-0.4
285.25;0.3
285.50;0.1
285.75;0.2
286.00;1.1
286.25;0.7
286.50;0.3
286.75;0
287.00;0
287.25;-0.2
287.50;-0.1
287.75;0
288.00;-0.4
288.25;0.1
288.50;-0.1
288.75;-0.7
289.00;-0.1
289.25;0.1
289.50;0.4
289.75;0.5
290.00;0.5
290.25;0.6
290.50;0.1
290.75;0
291.00;0.1
291.25;-0.3
291.50;0
291.75;-0.1
292.00;-0.2
292.25;-0.3
292.50;-0.4
292.75;-0.2
293.00;-0.3
293.25;0.4
293.50;0.4
293.75;0
294.00;0.4
294.25;0.4
294.50;0.1
294.75;0.3
295.00;0.3
295.25;0
295.50;-0.3
295.75;-0.2
296.00;-0.5
296.25;-0.7
296.50;0.1
296.75;-0.3
297.00;-0.5
297.25;-0.1
297.50;0.3
297.75;0.2
298.00;0.5
298.25;0.2
298.50;0.1
298.75;-0.3
299.00;0.4
299.25;-0.2
299.50;0.3
299.75;0
300.00;-0.4
300.25;0
300.50;-0.5
300.75;-0.1
301.00;0
301.25;-0.2
301.50;0.4
301.75;0.6
302.00;0.5
302.25;0.6
302.50;-0.1
302.75;0.5
303.00;0.1
303.25;-0.1
303.50;-0.1
303.75;-0.1
304.00;0.2
304.25;-0.3
304.50;0.3
304.75;-0.3
305.00;0
305.25;0.6
305.50;0.3
305.75;0.5
306.00;0.3
306.25;0.4
306.50;0.2
306.75;-0.1
307.00;-0.1
307.25;0.3
307.50;-0.5
307.75;-0.2
308.00;-0.4
308.25;-0.2
308.50;-0.2
308.75;0.1
309.00;0
309.25;0
309.50;0.4
309.75;0.4
310.00;0.5
310.25;0.8
310.50;0.1
310.75;0.2
311.00;0.1
311.25;-0.2
311.50;0.3
311.75;-0.1
312.00;-0.1
312.25;-0.3
312.50;-0.4
312.75;0.1
313.00;-0.2
313.25;0.1
313.50;0.6
313.75;0
314.00;0.5
314.25;0.4
314.50;0.3
314.75;0.6
315.00;0.1
315.25;0.2
315.50;-0.5
315.75;0.2
316.00;-0.2
316.25;-0.3
316.50;-0.2
316.75;0.1
317.00;0.1
317.25;0.1
317.50;-0.2
317.75;0.3
318.00;0.3
318.25;0.7
318.50;-0.1
318.75;0.2
319.00;0
319.25;0.2
319.50;0
319.75;-0.2
320.00;-0.5
320.25;-0.1
320.50;-0.3
320.75;0
321.00;-0.3
321.25;-0.1
321.50;0.6
321.75;0.3
322.00;0.5
322.25;0.5
322.50;-0.1
322.75;0.3
323.00;-0.5
323.25;-0.5
323.50;0
323.75;0.1
324.00;-0.1
324.25;-0.6
324.50;-0.4
324.75;-0.2
325.00;-0.3
325.25;0.4
325.50;0.1
325.75;0.3
326.00;0.6
326.25;0.6
326.50;0.1
326.75;-0.2
327.00;0.1
327.25;0.1
327.50;-0.5
327.75;0.2
328.00;-0.4
328.25;-0.1
328.50;-0.3
328.75;-0.6
329.00;-0.1
329.25;-0.1
329.50;0.3
329.75;0.2
330.00;0.3
330.25;0.9
330.50;0.5
330.75;0
331.00;0
331.25;-0.4
331.50;0.4
331.75;-0.1
332.00;-0.1
332.25;0.1
332.50;-0.4
332.75;-0.2
333.00;-0.2
333.25;-0.2
333.50;-0.2
333.75;0.1
334.00;0.3
334.25;0.3
334.50;0.5
334.75;-0.1
335.00;0
335.25;0.3
335.50;-0.6
335.75;-0.2
336.00;0
336.25;-0.1
336.50;-0.1
336.75;-0.1
337.00;-0.1
337.25;0
337.50;0.1
337.75;0.2
338.00;0.1
338.25;0.7
338.50;0.2
338.75;-0.2
339.00;0.5
339.25;-0.4
339.50;0.1
339.75;0.4
340.00;-0.6
340.25;-0.2
340.50;-0.1
340.75;0.3
341.00;0
341.25;-0.4
341.50;0.4
341.75;0.2
342.00;0.2
342.25;0.5
342.50;0.2
342.75;0.2
343.00;0.2
343.25;-0.3
343.50;0.5
343.75;-0.5
344.00;0.2
344.25;0.1
344.50;-0.2
344.75;-0.3
345.00;-0.1
345.25;0.2
345.50;-0.1
345.75;0.6
346.00;0.4
346.25;0.3
346.50;0.3
346.75;-0.2
347.00;0.1
347.25;0.3
347.50;-0.1
347.75;0.1
348.00;-0.3
348.25;0
348.50;-0.3
348.75;-0.2
349.00;-0.2
349.25;-0.5
349.50;0.2
349.75;0.3
350.00;0.3
350.25;1.1
350.50;0.5
350.75;0.4
351.00;-0.4
351.25;0
351.50;0
351.75;-0.1
352.00;-0.6
352.25;-0.2
352.50;-0.4
352.75;0
353.00;-0.1
353.25;0.2
353.50;0.4
353.75;0
354.00;0.4
354.25;0.3
354.50;0.7
354.75;0.2
355.00;0.1
355.25;0.3
355.50;-0.1
355.75;-0.1
356.00;-0.2
356.25;-0.7
356.50;0
356.75;-0.2
357.00;-0.2
357.25;0
357.50;0.3
357.75;0.5
358.00;0.1
358.25;0.6
358.50;0.4
358.75;-0.3
359.00;0.4
359.25;0.1
359.50;-0.3
359.75;0.4
360.00;-0.1
360.25;-0.4
360.50;-0.2
360.75;-0.3
361.00;-0.2
361.25;-0.4
361.50;0.3
361.75;0
362.00;0.4
362.25;0.7
362.50;0.5
362.75;0.1
363.00;0.2
363.25;0.4
363.50;0.2
363.75;-0.4
364.00;-0.2
364.25;-0.3
364.50;-0.4
364.75;-0.3
365.00;0.1
365.25;0.1
365.50;0.1
365.75;0.7
366.00;0.3
366.25;0.2
366.50;0.8
366.75;0.1
367.00;0.3
367.25;-0.1
367.50;-0.1
367.75;0.1
368.00;-0.3
368.25;-0.4
368.50;-0.3
368.75;-0.2
369.00;0
369.25;-0.5
369.50;0.3
369.75;0.1
370.00;0.4
370.25;0.7
370.50;0.3
370.75;0.2
371.00;0
371.25;-0.1
371.50;-0.1
371.75;-0.2
372.00;-0.2
372.25;-0.1
372.50;-0.6
372.75;-0.4
373.00;-0.4
373.25;-0.1
373.50;0.3
373.75;0
374.00;0.3
374.25;0.1
374.50;0.5
374.75;0.2
375.00;0.1
375.25;-0.3
375.50;0.2
375.75;-0.1
376.00;-0.1
376.25;-0.3
376.50;0
376.75;-0.5
377.00;-0.2
377.25;-0.2
377.50;-0.2
377.75;0.7
378.00;0.4
378.25;0.5
378.50;0.7
378.75;0.3
379.00;0.3
379.25;0.1
379.50;-0.2
379.75;-0.1
380.00;-0.3
380.25;-0.1
380.50;-0.3
380.75;0.1
381.00;-0.4
381.25;-0.3
381.50;0
381.75;-0.2
382.00;0.5
382.25;0.6
382.50;0.5
382.75;0.2
383.00;-0.1
383.25;0.2
383.50;0.3
383.75;-0.3
384.00;0.1
384.25;-0.6
384.50;-0.2
384.75;-0.3
385.00;-0.1
385.25;-0.1
385.50;-0.1
385.75;0.5
386.00;0.3
386.25;0.2
386.50;1
386.75;0.2
387.00;0.1
387.25;-0.1
387.50;-0.2
387.75;0
388.00;-0.1
388.25;0.1
388.50;-0.3
388.75;-0.2
389.00;0.1
389.25;-0.2
389.50;-0.2
389.75;0.4
390.00;0.4
390.25;0.9
390.50;0.3
390.75;0.4
391.00;-0.4
391.25;0.1
391.50;0.4
391.75;-0.2
392.00;0.3
392.25;-0.3
392.50;-0.3
392.75;-0.1
393.00;-0.1
393.25;0.2
393.50;-0.1
393.75;0.1
394.00;0.5
394.25;0.1
394.50;0.3
394.75;0.5
395.00;0.1
395.25;0.2
395.50;-0.1
395.75;0
396.00;-0.2
396.25;-0.3
396.50;-0.4
396.75;-0.5
397.00;0.1
397.25;0.1
397.50;-0.1
397.75;0.7
398.00;0.2
398.25;0.5
398.50;0.8
398.75;0.3
399.00;0.3
399.25;0.1
399.50;-0.1
399.75;-0.5
400.00;-0.1
400.25;0.1
400.50;-0.3
400.75;-0.3
401.00;-0.1
401.25;-0.3
401.50;0.4
401.75;0.1
402.00;0.3
402.25;0.3
402.50;0.4
402.75;0.8
403.00;0
403.25;0.6
403.50;0.3
403.75;0
404.00;0
404.25;-0.2
404.50;0
404.75;0.1
405.00;-0.1
405.25;0.1
405.50;-0.1
405.75;0.1
406.00;0.5
406.25;0.4
406.50;0.8
406.75;0.2
407.00;0.1
407.25;0
407.50;-0.4
407.75;0.2
408.00;-0.4
408.25;-0.2
408.50;-0.4
408.75;-0.7
409.00;0.2
409.25;-0.5
409.50;0
409.75;0.2
410.00;0
410.25;0.5
410.50;0.3
410.75;0.2
411.00;0.4
411.25;-0.1
411.50;0.2
411.75;-0.3
412.00;0.1
412.25;-0.2
412.50;-0.6
412.75;-0.2
413.00;-0.3
413.25;0.2
413.50;-0.1
413.75;0
414.00;0.4
414.25;0.6
414.50;0.3
414.75;0.4
415.00;-0.1
415.25;0.4
415.50;-0.5
415.75;0.3
416.00;0
416.25;-0.2
416.50;-0.3
416.75;-0.9
417.00;-0.2
417.25;-0.1
417.50;-0.2
417.75;0.2
418.00;0.2
418.25;0.3
418.50;0.5
418.75;0.5
419.00;0
419.25;-0.2
419.50;0.2
419.75;0.1
420.00;-0.4
420.25;0
420.50;-0.2
420.75;-0.3
421.00;0.1
421.25;-0.5
421.50;0.1
421.75;-0.2
422.00;0.2
422.25;0.3
422.50;0.5
422.75;0.6
423.00;0.1
423.25;0
423.50;-0.1
423.75;-0.1
424.00;0
424.25;-0.3
424.50;-0.3
424.75;-0.7
425.00;-0.5
425.25;0.2
425.50;-0.3
425.75;0
426.00;0
426.25;-0.2
426.50;0.7
426.75;0.4
427.00;0
427.25;-0.1
427.50;-0.2
427.75;-0.2
428.00;-0.3
428.25;-0.2
428.50;-0.3
428.75;-0.4
429.00;-0.1
429.25;-0.3
429.50;0
429.75;-0.1
430.00;0
430.25;0.6
430.50;0.2
430.75;0.3
431.00;0.2
431.25;0
431.50;0
431.75;0
432.00;0.1
432.25;-0.3
